<Logging continued from "data/ulx_logs/03-22-21.txt">
[17:03:19] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/cannonball_solid.mdl
[17:03:19] ☭А.Черкарчов voted for: на чешскую прагу
[17:03:20] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannonball.mdl
[17:03:21] 0xadg voted for: на чешскую прагу
[17:03:26] Vote results: Option 'на чешскую прагу' won. (5/8)
[17:03:27] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/cannonball_solid.mdl
[17:03:28] Штильц: толик
[17:03:28] Flash.ua<STEAM_0:0:20502714> spawned ragdoll models/gman_high.mdl
[17:03:30] Житель: чешская прага это из выживалки тачка и она выглядит как обосраное ве�
[17:03:31] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannonball.mdl
[17:03:33] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate075x105.mdl
[17:03:34] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate1x2.mdl
[17:03:35] Штильц: для всех донатишь или для себя?
[17:03:35] Житель: ведро*
[17:03:42] 0xadg<STEAM_0:0:426598565> spawned vehicle models/pantera_71/gazchaika.mdl
[17:03:44] 0xadg<STEAM_0:0:426598565> spawned vehicle models/pantera_71/gaz21/gaz21.mdl
[17:03:46] ☭А.Черкарчов cloaked Themself by amount 0
[17:03:46] ☭А.Черкарчов: !cloak
[17:03:46] 0xadg<STEAM_0:0:426598565> spawned vehicle models/pantera_71/gaz/2410cop.mdl
[17:03:50] Штильц: /tts толик
[17:03:52] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate1x2.mdl
[17:03:59] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate1x2.mdl
[17:04:02] Житель: !menu
[17:04:09] Житель поменял модель Themself
[17:04:10] Dropped "Flash.ua" from server<STEAM_0:0:20502714>
[17:04:10] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate1x2.mdl
[17:04:15] Житель: я гном
[17:04:26] Житель suicided!
[17:04:31] Житель: !menu
[17:04:33] Житель поменял модель Themself
[17:04:45] ☭А.Черкарчов: /tts я туалетны ктулху
[17:04:50] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:04:51] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:04:53] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:04:53] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:04:54] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:04:55] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:04:56] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:04:56] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:05:00] ☭А.Черкарчов: ой
[17:05:02] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:05:02] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:04] ☭А.Черкарчов: щас сделабю
[17:05:04] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:05] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:11] 0xadg<STEAM_0:0:426598565> spawned vehicle models/pantera_71/uaz/1912bank.mdl
[17:05:14] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:20] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:21] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:23] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:24] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:25] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:25] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:26] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:27] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:27] ☭А.Черкарчов: я делаю
[17:05:27] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate05x05.mdl
[17:05:28] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:29] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:30] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:31] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:31] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:32] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:33] ☭А.Черкарчов uncloaked Themself
[17:05:33] ☭А.Черкарчов: !uncloak
[17:05:33] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:34] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:36] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:36] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:37] ☭А.Черкарчов: ЖОЖДА БЛЯТЬ
[17:05:37] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:38] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:38] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:39] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:41] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:41] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:42] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:43] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:44] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:44] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:45] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:05:45] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:46] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:48] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/misc/smallcannon.mdl
[17:05:52] ☭А.Черкарчов: Я СКААЛ ДЕЛАЮ
[17:06:04] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:06:20] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:06:21] Dropped "Штильц" from server<STEAM_0:1:448448824>
[17:06:35] ☭А.Черкарчов: я ща
[17:06:38] ☭А.Черкарчов: НЕ ТРОГАТЬ
[17:06:57] Пиромант: хотите я улучшу ваш санузел?
[17:07:01] Жожда<STEAM_0:1:459363124> spawned ragdoll models/lamarr.mdl
[17:07:05] Пиромант: вижу, хотите
[17:07:11] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:12] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:13] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:15] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:16] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:16] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:18] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:25] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/oildrum001.mdl
[17:07:26] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/metalladder003.mdl
[17:07:33] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:38] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:38] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:38] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:39] Жожда<STEAM_0:1:459363124> spawned model models/props_canal/mattpipe.mdl
[17:07:42] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:42] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:42] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:44] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:44] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:44] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:07:45] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate025x025.mdl
[17:08:01] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:08:11] Gamer_X86: я тут
[17:08:16] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/hunter/plates/plate05.mdl
[17:08:26] ☭А.Черкарчов: всё жожда можеш красить
[17:08:43] Gamer_X86: а вы хде
[17:08:45] ☭А.Черкарчов cloaked Themself by amount 0
[17:08:45] ☭А.Черкарчов: !cloak
[17:08:54] ☭А.Черкарчов: только не сади регдолов на унитаз
[17:08:55] Пиромант: пацаны, вам лучше не срать, ато буит бумъ
[17:08:59] Gamer_X86: толик ты где
[17:09:09] ☭А.Черкарчов: /tts потомучто я туалетный ктулху
[17:09:13] Gamer_X86: тоолик
[17:09:16] Gamer_X86: ты где
[17:09:22] ☭А.Черкарчов: В ПИЗДЕ БЛЯТЬ
[17:09:25] Gamer_X86: ок
[17:09:26] Жожда<STEAM_0:1:459363124> spawned model models/hunter/plates/plate.mdl
[17:09:27] Gamer_X86: иду в пизду
[17:09:43] Gamer_X86: а вас в пизде нету
[17:10:05] Жожда<STEAM_0:1:459363124> spawned ragdoll models/lamarr.mdl
[17:10:20] 0xadg: даров
[17:10:37] 0xadg: ты где строить будешь?
[17:10:48] Dropped "Житель" from server<STEAM_0:0:442381390>
[17:10:53] 0xadg: вот
[17:10:58] 0xadg: от него можешь строить
[17:11:02] Жожда<STEAM_0:1:459363124> spawned ragdoll models/lamarr.mdl
[17:11:06] Жожда<STEAM_0:1:459363124> spawned ragdoll models/headcrabclassic.mdl
[17:11:07] Пиромант: бля а я непонял
[17:11:21] Пиромант: где в сборке дороги сборка канализации? А?!
[17:11:26] 0xadg: я там сам дострою
[17:11:49] 0xadg: да блятб
[17:11:53] Жожда<STEAM_0:1:459363124> spawned ragdoll models/headcrab.mdl
[17:12:00] 0xadg: ты ж отдельную делать собирался
[17:12:07] Жожда<STEAM_0:1:459363124> spawned model models/gibs/hgibs_spine.mdl
[17:12:17] Жожда<STEAM_0:1:459363124> spawned model models/props_combine/breenbust.mdl
[17:12:24] Жожда<STEAM_0:1:459363124> spawned model models/props_junk/glassbottle01a.mdl
[17:12:35] Жожда<STEAM_0:1:459363124> spawned model models/props_junk/glassbottle01a.mdl
[17:12:42] Жожда<STEAM_0:1:459363124> spawned model models/props_junk/glassjug01.mdl
[17:12:50] Жожда<STEAM_0:1:459363124> spawned model models/props_junk/garbage_plasticbottle001a.mdl
[17:13:05] 0xadg: зачем ты там стрелку сделал?
[17:13:10] 0xadg: она второй путь перекроет
[17:13:12] 0xadg: так
[17:13:15] 0xadg: а нахуя
[17:13:25] 0xadg: я теперь не смогу второй путь проложить
[17:14:37] 0xadg: шо?
[17:14:46] Gamer_X86: counter switch
[17:14:48] 0xadg: это компенсаторы
[17:14:51] 0xadg: тип того
[17:14:54] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube2x6x05.mdl
[17:14:55] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube2x8x05.mdl
[17:15:17] 0xadg: если делать переход между 2-мя путями, то они нужны
[17:16:25] ☭А.Черкарчов: я тут
[17:16:35] ☭А.Черкарчов: А ГДЕ ТРУБОПРОВОД
[17:16:44] ☭А.Черкарчов uncloaked Themself
[17:16:44] ☭А.Черкарчов: !uncloak
[17:16:51] Пиромант: а все, цыгане украли
[17:16:55] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube4x8x05.mdl
[17:16:58] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube6x8x05.mdl
[17:17:19] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube6x8x05.mdl
[17:17:41] ☭А.Черкарчов ragdolled Themself
[17:17:43] ☭А.Черкарчов unragdolled Themself
[17:17:45] ☭А.Черкарчов: идея
[17:18:11] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/wheelaxis.mdl
[17:18:15] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_phx/trains/monorail1.mdl
[17:18:16] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_phx/trains/monorail1.mdl
[17:18:16] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/box_torpedo.mdl
[17:18:16] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_phx/trains/monorail1.mdl
[17:18:17] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_phx/trains/monorail1.mdl
[17:18:30] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_c17/furnituredrawer003a.mdl
[17:18:35] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:39] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:42] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:44] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:49] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/trains/fsd-overrun.mdl
[17:18:51] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:52] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/trains/fsd-overrun2.mdl
[17:18:53] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:54] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:56] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:57] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:18:59] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_junk/propane_tank001a.mdl
[17:19:09] ☭А.Черкарчов<STEAM_0:1:445577586> spawned model models/props_phx/misc/smallcannonball.mdl
[17:19:24] ☭А.Черкарчов: СТРАЙК
[17:19:33] Пиромант: за 5 секунд музыки
[17:19:56] 0xadg<STEAM_0:0:426598565> spawned model models/props_trainstation/pole_448connection002b.mdl
[17:19:58] ☭А.Черкарчов ragdolled Themself
[17:20:04] ☭А.Черкарчов unragdolled Themself
[17:20:15] 0xadg<STEAM_0:0:426598565> spawned model models/props_c17/streetsign004f.mdl
[17:20:22] Жожда: /tts Шизофриния
[17:20:34] 0xadg: weaponhud вроде
[17:20:36] 0xadg: ща чекну
[17:20:41] ☭А.Черкарчов: /tts пойду на транспорт закину бабок
[17:20:53] ☭А.Черкарчов ragdolled Themself
[17:21:02] Пиромант: СЛЕТЕЛ С РЕЛЬС
[17:21:03] Client "Zefirka_Toxic" connected.
[17:21:12] 0xadg: SWEP:DrawHUDBackground()
[17:21:18] 0xadg: как вариант
[17:21:22] 0xadg: он точн работает
[17:21:27] 0xadg<STEAM_0:0:426598565> spawned model models/props_c17/streetsign005d.mdl
[17:21:40] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/trains/trackslides_both.mdl
[17:21:41] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/trains/wheel_base.mdl
[17:21:44] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/trains/trackslides_both.mdl
[17:21:45] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/trains/trackslides_inner.mdl
[17:21:47] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/trains/trackslides_outer.mdl
[17:21:56] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/construct/metal_wire1x1.mdl
[17:22:23] 0xadg: а ща
[17:22:43] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/construct/metal_wire1x1.mdl
[17:22:44] 0xadg:  TOOL:DrawHUD() для тулгана
[17:22:49] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate2x4.mdl
[17:22:51] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate2x5.mdl
[17:22:58] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate3x5.mdl
[17:23:00] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate3x6.mdl
[17:23:15] Client "bogban854" connected.
[17:23:17] 0xadg: шо
[17:23:34] 0xadg: каво
[17:23:38] 0xadg: дерма для окошек
[17:23:46] 0xadg: рендер или сурфейс
[17:23:49] 0xadg: вроде оба робят
[17:23:51] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate3x6.mdl
[17:24:09] 0xadg: зачем
[17:24:22] 0xadg: рисуется же ток на клиенте
[17:24:38] Пиромант<STEAM_0:1:428237499> spawned model models/props_phx/construct/windows/window2x2.mdl
[17:24:45] Dropped "☭А.Черкарчов" from server<STEAM_0:1:445577586>
[17:25:25] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate1x6.mdl
[17:25:57] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate1x6.mdl
[17:26:09] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/sligwolf/dieselv2/diesel.mdl
[17:26:11] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/sligwolf/dieselv2/diesel.mdl
[17:26:33] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/sligwolf/westernloco/western_passenger_wagon.mdl
[17:26:37] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/sligwolf/westernloco/western_passenger_wagon.mdl
[17:27:06] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/sligwolf/westernloco/western_passenger_wagon.mdl
[17:28:20] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate3x3.mdl
[17:28:26] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/sligwolf/westernloco/western_flat_wagon.mdl
[17:28:27] 0xadg<STEAM_0:0:426598565> spawned vehicle models/sligwolf/dieselv2/diesel.mdl
[17:28:40] 0xadg<STEAM_0:0:426598565> spawned vehicle models/sligwolf/westernloco/western_passenger_wagon.mdl
[17:28:44] Gamer_X86<STEAM_0:1:425625503> spawned model models/hunter/plates/plate3x5.mdl
[17:28:52] 0xadg<STEAM_0:0:426598565> spawned vehicle models/sligwolf/westernloco/western_passenger_wagon.mdl
[17:28:56] Gamer_X86<STEAM_0:1:425625503> spawned model models/hunter/plates/plate3x5.mdl
[17:28:57] 0xadg<STEAM_0:0:426598565> spawned vehicle models/sligwolf/westernloco/western_cargo_wagon.mdl
[17:29:17] Пиромант<STEAM_0:1:428237499> spawned model models/sprops/rectangles/size_3/rect_24x54x3.mdl
[17:29:20] Пиромант<STEAM_0:1:428237499> spawned model models/sprops/rectangles/size_2_5/rect_18x144x3.mdl
[17:29:22] Пиромант<STEAM_0:1:428237499> spawned model models/sprops/rectangles/size_2_5/rect_18x192x3.mdl
[17:29:24] Пиромант<STEAM_0:1:428237499> spawned model models/sprops/rectangles/size_2_5/rect_18x192x3.mdl
[17:29:48] Gamer_X86<STEAM_0:1:425625503> spawned model models/props/de_prodigy/wall_console3.mdl
[17:30:24] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/blu/tanks/tiger.mdl
[17:30:35] Client "☭А.Черкарчов" connected.
[17:30:53] 0xadg<STEAM_0:0:426598565> spawned model models/props_trainstation/light_signal001a.mdl
[17:32:40] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube4x4x1.mdl
[17:32:41] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube6x6x2.mdl
[17:33:18] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube6x6x2.mdl
[17:33:19] 0xadg<STEAM_0:0:426598565> spawned model models/props_trainstation/light_signal001a.mdl
[17:33:28] 0xadg<STEAM_0:0:426598565> spawned model models/props_trainstation/light_signal001a.mdl
[17:33:56] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/misc/stair1x1.mdl
[17:34:08] 0xadg: тут просто для 1 стрелки
[17:34:15] Client "☭А.Черкарчов" spawned in server <STEAM_0:1:445577586> (took 220 seconds).
[17:34:25] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/misc/stair1x1.mdl
[17:34:25] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/sligwolf/westernloco/western_locov2.mdl
[17:34:53] 0xadg<STEAM_0:0:426598565> spawned model models/props_trainstation/ceiling_arch001a.mdl
[17:34:56] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube1x1x1.mdl
[17:35:25] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube1x2x05.mdl
[17:35:38] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube075x2x075.mdl
[17:35:43] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube075x2x1.mdl
[17:36:50] ☭А.Черкарчов: /build
[17:36:57] ☭А.Черкарчов: свет вырубили на 1 секунду
[17:36:59] ☭А.Черкарчов: понимаю
[17:37:48] 0xadg<STEAM_0:0:426598565> spawned model models/props_trainstation/trainstation_column001.mdl
[17:39:03] Client "Саня" connected.
[17:39:16] Gamer_X86: мда
[17:39:34] 0xadg: да норм
[17:39:47] 0xadg: хех
[17:40:05] 0xadg: так они с вайром совместимы
[17:40:06] 0xadg: стрелки
[17:40:11] 0xadg: ну так
[17:40:24] ☭А.Черкарчов ragdolled Themself
[17:40:28] ☭А.Черкарчов unragdolled Themself
[17:40:28] ☭А.Черкарчов ragdolled Themself
[17:40:30] ☭А.Черкарчов unragdolled Themself
[17:40:30] ☭А.Черкарчов ragdolled Themself
[17:40:35] ☭А.Черкарчов unragdolled Themself
[17:40:50] 0xadg: у сука
[17:40:56] Client "bogban854" spawned in server <STEAM_0:1:579920321> (took 1061 seconds).
[17:41:10] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_trainstation/light_signal001b.mdl
[17:41:13] Жожда: наконец то
[17:41:24] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_trainstation/light_signal002a.mdl
[17:41:27] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_trainstation/light_signal001a.mdl
[17:41:32] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube2x2x1.mdl
[17:41:34] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_trainstation/trackswitch01.mdl
[17:41:34] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube4x4x2.mdl
[17:41:47] Client "Саня" spawned in server <STEAM_0:0:526381037> (took 164 seconds).
[17:41:47] ☭А.Черкарчов ragdolled Themself
[17:41:53] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube4x4x2.mdl
[17:41:56] *** Gamer_X86 поднял тело
[17:42:06] 0xadg: ща
[17:42:16] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/plates/plate1x8.mdl
[17:42:25] ☭А.Черкарчов: оксид может отьедиш с меня ?
[17:42:31] bogban854: /rp
[17:42:39] ☭А.Черкарчов unragdolled Themself
[17:42:46] 0xadg: садись
[17:42:48] 0xadg: толик
[17:42:54] ☭А.Черкарчов: и ребят как вы смотрите на такой пак машин
[17:42:58] ☭А.Черкарчов ragdolled Themself
[17:42:59] Саня: /build
[17:43:17] 0xadg: пздц трясет
[17:43:28] 0xadg: апахха
[17:43:30] ☭А.Черкарчов: https://steamcommunity.com/sharedfiles/filedetails/?id=2341035960
[17:43:32] Пиромант: упси дупси
[17:43:36] 0xadg: еба
[17:43:39] 0xadg: аж вернулся
[17:43:42] Пиромант: -поездец
[17:43:57] ☭А.Черкарчов: /tts чекните 
[17:44:00] ☭А.Черкарчов: https://steamcommunity.com/sharedfiles/filedetails/?id=2341035960
[17:44:12] ☭А.Черкарчов: /tts оксид это полный поездец
[17:44:15] ☭А.Черкарчов unragdolled Themself
[17:44:32] bogban854: КАК ВЗЯТЬ ОРУЖИЕ
[17:44:32] 0xadg: они на базе симпфиза или не?
[17:44:41] ☭А.Черкарчов: нет просто транспорт
[17:45:17] ☭А.Черкарчов: вот прага
[17:45:19] ☭А.Черкарчов: https://steamcommunity.com/sharedfiles/filedetails/?id=1817268071
[17:45:38] Client "UnitedStatesMarine" connected.
[17:45:43] ☭А.Черкарчов ragdolled Themself
[17:45:46] ☭А.Черкарчов unragdolled Themself
[17:45:46] bogban854: ПРИВ
[17:45:53] ☭А.Черкарчов ragdolled Themself
[17:45:58] ☭А.Черкарчов unragdolled Themself
[17:46:04] ☭А.Черкарчов ragdolled Themself
[17:46:55] ☭А.Черкарчов: также могу вам предложить тако транспорт
[17:46:57] ☭А.Черкарчов: https://steamcommunity.com/sharedfiles/filedetails/?id=2163922384
[17:47:06] ☭А.Черкарчов: /tts выбирайте
[17:47:14] ☭А.Черкарчов unragdolled Themself
[17:47:17] Жожда: /tts Я выбераю вилкой в глаз
[17:47:22] ☭А.Черкарчов ragdolled Themself
[17:47:24] 0xadg: всм
[17:47:29] Пиромант<STEAM_0:1:428237499> spawned model models/sprops/cuboids/height96/size_1/cube_96x96x96.mdl
[17:47:33] Client "UnitedStatesMarine" spawned in server <STEAM_0:0:460772674> (took 115 seconds).
[17:47:34] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube8x8x8.mdl
[17:47:42] 0xadg: на переключателях есть
[17:47:43] Жожда: прага
[17:47:46] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube8x8x8.mdl
[17:47:48] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube8x8x8.mdl
[17:47:49] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube8x8x8.mdl
[17:47:50] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube8x8x8.mdl
[17:47:50] Пиромант<STEAM_0:1:428237499> spawned model models/hunter/blocks/cube8x8x8.mdl
[17:47:53] 0xadg: они ж как кастом ентити
