<Logging continued from "data/ulx_logs/08-03-20.txt">
[10:50:04] Жожда<STEAM_0:1:459363124> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:50:06] Жожда<STEAM_0:1:459363124> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:50:06] Titanovsky<STEAM_0:1:95303327> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:50:08] Titanovsky<STEAM_0:1:95303327> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:50:42] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/avia/avia.mdl
[10:50:49] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/zaz/zaz.mdl
[10:50:57] Жожда<STEAM_0:1:459363124> spawned model models/props_phx/construct/wood/wood_panel2x2.mdl
[10:50:57] Жожда<STEAM_0:1:459363124> spawned model models/props_phx/construct/wood/wood_panel1x2.mdl
[10:50:57] Жожда<STEAM_0:1:459363124> spawned model models/props_phx/construct/wood/wood_panel1x2.mdl
[10:50:57] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/furniturefridge001a.mdl
[10:50:58] Жожда<STEAM_0:1:459363124> spawned model models/props_phx/construct/wood/wood_panel1x2.mdl
[10:50:58] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/furniturestove001a.mdl
[10:50:58] Жожда<STEAM_0:1:459363124> spawned model models/props_phx/construct/wood/wood_panel2x2.mdl
[10:50:58] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/furnituresink001a.mdl
[10:50:58] Жожда<STEAM_0:1:459363124> spawned model models/props_phx/construct/wood/wood_panel1x2.mdl
[10:50:59] Titanovsky<STEAM_0:1:95303327> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:51:04] Titanovsky<STEAM_0:1:95303327> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:51:09] Titanovsky<STEAM_0:1:95303327> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:51:26] Жожда: я поехал
[10:51:34] Жожда: бляяять
[10:51:46] Жожда: машина ебнулась
[10:52:00] Titanovsky<STEAM_0:1:95303327> spawned model models/props_building_details/storefront_template001a_bars.mdl
[10:52:11] Жожда: пиздееец
[10:52:19] Жожда: титан машина ебнулась
[10:52:35] Жожда: зажми F
[10:52:39] Жожда: и отпусти
[10:53:09] Жожда: ай
[10:53:14] Жожда: прологало пзд
[10:53:26] Client "Antondobrikof" connected.
[10:53:29] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/van/pw_van.mdl
[10:53:33] Жожда: ой
[10:53:37] Жожда: простите XD
[10:53:41] Жожда: XDD
[10:53:49] Жожда: /pvp
[10:53:57] Жожда: /rp
[10:53:59] Client "Antondobrikof" spawned in server <STEAM_0:1:510497113> (took 33 seconds).
[10:54:00] Жожда: /rp
[10:54:03] Жожда: /rp
[10:54:04] Жожда: во
[10:55:52] Titanovsky: /stats
[10:55:55] Жожда: стой
[10:55:57] Жожда: скок хп
[10:56:01] Жожда: у меня 20
[10:56:01] Antondobrikof: 10
[10:56:04] Жожда: БОЙ
[10:56:24] Жожда killed Antondobrikof using player
[10:56:26] Жожда: ебой
[10:56:31] Жожда<STEAM_0:1:459363124> spawned sent item_healthkit
[10:56:32] Жожда<STEAM_0:1:459363124> spawned sent item_healthkit
[10:56:32] Жожда<STEAM_0:1:459363124> spawned sent item_healthkit
[10:56:33] Жожда<STEAM_0:1:459363124> spawned sent item_healthkit
[10:56:37] Antondobrikof killed Titanovsky using player
[10:56:39] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/hatchback/pw_hatchback.mdl
[10:56:50] Antondobrikof was killed by gmod_sent_vehicle_fphysics_base
[10:57:18] Titanovsky: /stats
[10:57:22] Жожда killed Antondobrikof using rpg_missile
[10:57:28] Жожда: /stats
[10:57:33] Жожда: /build
[10:57:41] Antondobrikof killed Titanovsky using crossbow_bolt
[10:57:41] danilon107<STEAM_0:1:491378269> spawned vehicle models/props_c17/furniturecouch002a.mdl
[10:57:47] Жожда: !goto Ti
[10:57:51] Жожда: панимаю
[10:57:52] Titanovsky: /stats
[10:57:57] Жожда teleported to Titanovsky
[10:57:57] Жожда: !goto ti
[10:58:23] Titanovsky: /stats
[10:58:35] Жожда: /pvp
[10:58:41] Antondobrikof: класс
[10:58:51] danilon107<STEAM_0:1:491378269> spawned vehicle models/nova/airboat_seat.mdl
[10:59:08] Жожда: тебе нужно голову побрить
[10:59:17] Жожда<STEAM_0:1:459363124> spawned sent item_healthkit
[10:59:17] Жожда<STEAM_0:1:459363124> spawned sent item_healthkit
[10:59:18] Жожда<STEAM_0:1:459363124> spawned sent item_healthkit
[10:59:19] Titanovsky: /stats
[10:59:34] Titanovsky: /stats
[10:59:35] Жожда: все
[10:59:37] Жожда: побрил
[10:59:40] Жожда: /stats
[10:59:42] Жожда: ооо
[10:59:45] Titanovsky: /stats
[10:59:56] Client "RunicLibrary Gamer_X86" connected.
[10:59:57] Жожда: 6 лет?
[10:59:57] Antondobrikof: /stats
[11:00:00] Жожда: сирисли
[11:00:01] (SILENT) Titanovsky ran lua: tmp_var=Entity(1):GetNWInt('amb_players_e2access')
[11:00:05] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/furniturecouch001a.mdl
[11:00:15] Titanovsky: /stats
[11:00:22] Жожда: /stats
[11:00:39] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/fence01a.mdl
[11:00:39] Titanovsky: /stats
[11:00:50] Titanovsky: /stats
[11:00:51] Client "RunicLibrary Gamer_X86" spawned in server <STEAM_0:1:425625503> (took 55 seconds).
[11:00:57] Жожда: /stats
[11:01:03] Жожда: СТОП
[11:01:08] RunicLibrary Gamer_X86: всем приет
[11:01:09] Жожда: 4 эксеса?
[11:01:11] Жожда: Хай
[11:01:11] RunicLibrary Gamer_X86: *привет
[11:01:13] RunicLibrary Gamer_X86: !stats
[11:01:17] Жожда: E2ACCESS: 4
[11:01:17] RunicLibrary Gamer_X86: /stats
[11:01:26] Жожда: ооо
[11:01:28] Жожда: стоп
[11:01:30] RunicLibrary Gamer_X86: сек
[11:01:32] Жожда: 6 эксеса?
[11:01:41] Жожда: ага
[11:01:42] RunicLibrary Gamer_X86<STEAM_0:1:425625503> changed their name to Gamer_X86
[11:01:45] danilon107: класс?
[11:01:46] Gamer_X86: ы
[11:01:48] Жожда: зачем мне выше?
[11:01:49] Gamer_X86: я продался
[11:01:52] Жожда: 4 достаточно
[11:01:53] Antondobrikof: да
[11:01:53] Gamer_X86 teleported to Titanovsky
[11:01:53] Gamer_X86: !goto Titanovsky
[11:02:01] Жожда: я и так фигово в е2 разбираюсь
[11:02:20] danilon107: садись
[11:03:10] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/lampshade001a.mdl
[11:03:10] Gamer_X86: sv_loadingurl?
[11:03:24] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/lampshade001a.mdl
[11:03:28] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/lampshade001a.mdl
[11:04:07] Жожда<STEAM_0:1:459363124> spawned model models/props_c17/furnitureradiator001a.mdl
[11:04:08] Gamer_X86: !build
[11:04:14] Gamer_X86: /build
[11:04:16] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/hatchback/pw_hatchback.mdl
[11:04:37] Titanovsky teleported to Gamer_X86
[11:04:45] Жожда teleported to Gamer_X86
[11:04:45] Жожда: !goto G
[11:04:47] Жожда: fq
[11:04:48] Жожда: ай
[11:04:52] Gamer_X86<STEAM_0:1:425625503> spawned model models/hunter/blocks/cube075x075x075.mdl
[11:04:58] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/hatchback/pw_hatchback.mdl
[11:05:01] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:05:05] Titanovsky was killed by npc_monk
[11:05:13] Жожда was killed by npc_monk
[11:05:29] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/nova/chair_office02.mdl
[11:05:31] Жожда<STEAM_0:1:459363124> spawned NPC npc_monk
[11:05:35] Жожда: кста титан
[11:05:36] Gamer_X86<STEAM_0:1:425625503> spawned vehicle models/nova/chair_office02.mdl
[11:05:39] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:05:40] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:05:44] Gamer_X86<STEAM_0:1:425625503> spawned NPC npc_zombie
[11:05:45] Client "the murzyn" connected.
[11:05:48] Жожда: почему отец григорий в animal:
[11:05:49] Жожда was killed by npc_monk
[11:05:49] Жожда: ?
[11:05:52] Gamer_X86: /pvp
[11:06:00] Жожда: ага
[11:06:18] Жожда: Monk это монах
[11:06:52] Жожда was killed by npc_monk
[11:06:52] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:06:54] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:06:54] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:06:56] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:07:00] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/skoda_liaz/skoda_liaz.mdl
[11:07:02] Titanovsky was killed by npc_monk
[11:07:04] Antondobrikof killed Gamer_X86 using crossbow_bolt
[11:07:09] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:07:11] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:07:15] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:07:20] Titanovsky killed Жожда using gmod_sent_vehicle_fphysics_base
[11:07:22] Жожда: XD
[11:07:24] Titanovsky was killed by npc_monk
[11:07:37] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:07:38] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:07:38] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:07:38] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:07:38] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:07:38] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:07:41] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_crossbow
[11:07:41] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_crossbow
[11:07:42] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_crossbow
[11:07:49] Antondobrikof killed Жожда using crossbow_bolt
[11:07:52] Жожда: XD
[11:07:53] Жожда: как
[11:07:53] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:07:54] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:07:55] Antondobrikof: блять жожда
[11:07:58] Antondobrikof killed Titanovsky using crossbow_bolt
[11:08:05] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:09] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:11] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:11] Жожда<STEAM_0:1:459363124> spawned NPC npc_combine_s
[11:08:14] Жожда was killed by npc_monk
[11:08:14] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:18] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:19] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:08:20] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:23] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:27] Gamer_X86 was killed by npc_monk
[11:08:28] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:30] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:08:30] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:08:30] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:31] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:32] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:08:32] Gamer_X86 teleported to Titanovsky
[11:08:32] Gamer_X86: !goto Titanovsky
[11:08:34] Жожда: ТИИИТТАААН
[11:08:41] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:08:41] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:08:45] Titanovsky teleported to Жожда
[11:08:48] Жожда: Почему пушка альянса стоит 99 и на уровень 20?
[11:08:49] Client "the murzyn" spawned in server <STEAM_0:1:169339893> (took 184 seconds).
[11:08:56] Жожда: аа
[11:08:57] Жожда: ЧТО
[11:09:02] danilon107<STEAM_0:1:491378269> spawned vehicle models/blu/gaz52/gaz52.mdl
[11:09:03] Жожда: КАСАРЬ?
[11:09:05] Titanovsky was killed by npc_monk
[11:09:05] Antondobrikof: шариком 1000 хп сносит
[11:09:06] Gamer_X86: !Menu
[11:09:07] Жожда: аа
[11:09:08] Жожда: шары
[11:09:25] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:09:28] Titanovsky<STEAM_0:1:95303327> spawned NPC npc_monk
[11:09:29] Жожда<STEAM_0:1:459363124> spawned NPC npc_citizen
[11:09:38] Жожда was killed by npc_monk
[11:09:42] Dropped "the murzyn" from server<STEAM_0:1:169339893>
[11:09:43] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:43] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:44] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:46] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:46] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:46] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:46] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:46] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:09:50] Жожда was killed by npc_vortigaunt
[11:09:51] Titanovsky was killed by npc_vortigaunt
[11:09:54] Antondobrikof<STEAM_0:1:510497113> spawned sent item_suit
[11:09:57] Antondobrikof<STEAM_0:1:510497113> spawned sent item_suitcharger
[11:10:02] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:10:07] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:10:07] Жожда<STEAM_0:1:459363124> spawned NPC npc_vortigaunt
[11:10:11] Antondobrikof<STEAM_0:1:510497113> spawned sent item_suitcharger
[11:10:12] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/hatchback/pw_hatchback.mdl
[11:10:25] Titanovsky was killed by npc_monk
[11:10:34] Titanovsky was killed by npc_vortigaunt
[11:10:36] Жожда was killed by npc_monk
[11:10:41] Titanovsky teleported to Gamer_X86
[11:10:41] Жожда: !goto G
[11:10:47] Жожда: !goto Ge
[11:10:53] Жожда: !goto Ti
[11:10:57] Жожда: !noclip
[11:11:01] Жожда: !goto ge
[11:11:06] Жожда teleported to Gamer_X86
[11:11:06] Жожда: !goto Gamer_X86
[11:11:16] Жожда: !noclip
[11:11:51] Жожда: ЧВ
[11:11:53] Жожда: XD
[11:12:06] Antondobrikof<STEAM_0:1:510497113> spawned model models/props_phx/construct/metal_plate2x2.mdl
[11:12:07] Titanovsky was killed by npc_vortigaunt
[11:12:09] Gamer_X86: !goto Titanovsky
[11:12:19] Gamer_X86<STEAM_0:1:425625503> spawned effect models/weapons/c_crowbar.mdl
[11:12:22] Antondobrikof<STEAM_0:1:510497113> spawned model models/props_phx/construct/metal_plate2x4.mdl
[11:12:25] Gamer_X86<STEAM_0:1:425625503> spawned model models/weapons/w_crowbar.mdl
[11:12:34] Жожда: !noclip
[11:12:37] Жожда: !noclip
[11:12:47] Antondobrikof<STEAM_0:1:510497113> spawned model models/props_phx/construct/metal_plate2x2.mdl
[11:12:49] Жожда: !noclip
[11:12:52] Жожда: !noclip
[11:13:05] Antondobrikof<STEAM_0:1:510497113> spawned model models/props_phx/construct/metal_plate4x4.mdl
[11:13:13] Antondobrikof<STEAM_0:1:510497113> spawned model models/props_phx/construct/metal_plate4x4.mdl
[11:13:23] Жожда: Титан
[11:13:25] Жожда: меня не тепнуло
[11:13:31] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:13:32] Antondobrikof<STEAM_0:1:510497113> spawned sent item_healthkit
[11:13:32] Жожда: хотя я в пвп
[11:13:39] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_doors/door03_slotted_left.mdl
[11:13:44] Client "мяу" connected.
[11:13:49] Жожда: КВА
[11:14:01] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_lab/servers.mdl
[11:14:05] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_combine/combine_interface001.mdl
[11:14:09] Titanovsky was killed by npc_combine_s
[11:14:09] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_lab/reciever_cart.mdl
[11:14:19] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_lab/reciever_cart.mdl
[11:14:31] Antondobrikof killed Жожда using crossbow_bolt
[11:14:47] Titanovsky killed Antondobrikof using crossbow_bolt
[11:14:47] Antondobrikof: да блять жожда не вставай под линию обстрела
[11:14:54] Жожда: (
[11:14:54] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_crossbow
[11:14:55] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_crossbow
[11:14:55] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_crossbow
[11:15:00] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_phx/construct/metal_plate2x2.mdl
[11:15:02] Жожда: босса убили а эсэнсий не дали
[11:15:05] Жожда: ((
[11:15:11] Antondobrikof killed Жожда using crossbow_bolt
[11:15:12] Titanovsky: /stats
[11:15:14] Titanovsky: /stats
[11:15:17] Antondobrikof: сорррян
[11:15:21] Titanovsky: /stats
[11:15:31] danilon107<STEAM_0:1:491378269> spawned model models/props_c17/fence01a.mdl
[11:15:31] Antondobrikof killed Titanovsky using crossbow_bolt
[11:15:39] danilon107<STEAM_0:1:491378269> spawned model models/props_c17/fence01b.mdl
[11:15:39] Жожда killed Antondobrikof using crossbow_bolt
[11:15:42] Жожда: сосать
[11:15:49] danilon107<STEAM_0:1:491378269> spawned model models/props_c17/fence01a.mdl
[11:15:52] danilon107<STEAM_0:1:491378269> spawned model models/props_c17/fence01a.mdl
[11:15:56] danilon107<STEAM_0:1:491378269> spawned model models/props_c17/fence01a.mdl
[11:16:24] Titanovsky killed Antondobrikof using crossbow_bolt
[11:16:38] Client "мяу" spawned in server <STEAM_0:0:99162328> (took 174 seconds).
[11:16:55] Gamer_X86<STEAM_0:1:425625503> spawned model models/hunter/blocks/cube075x1x075.mdl
[11:16:58] danilon107<STEAM_0:1:491378269> spawned model models/props_c17/fence03a.mdl
[11:16:59] Жожда: ооо
[11:17:07] Antondobrikof: друг друга не пиздим
[11:17:13] Жожда: о
[11:17:32] Dropped "мяу" from server<STEAM_0:0:99162328>
[11:17:45] Жожда: оо
[11:17:48] danilon107<STEAM_0:1:491378269> spawned model models/props_phx/construct/metal_plate2x2.mdl
[11:17:50] Titanovsky killed Жожда using rpg_missile
[11:17:50] Titanovsky suicided!
[11:17:51] Жожда: а эсенсии не дали
[11:18:06] Жожда: зомби ядовитого
[11:18:10] Antondobrikof: я хз чо добавить
[11:18:12] Antondobrikof: го
[11:18:18] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:18:20] Antondobrikof: зомби ядовитого
[11:18:44] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:18:50] Жожда killed Antondobrikof using crossbow_bolt
[11:18:57] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:18:58] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:18:58] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:18:59] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:18:59] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:18:59] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:00] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:01] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:01] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:01] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:03] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:04] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:04] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:19:04] Жожда<STEAM_0:1:459363124> spawned NPC npc_poisonzombie
[11:20:10] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_debris/wood_board06a.mdl
[11:20:14] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_debris/wood_board04a.mdl
[11:20:18] Жожда teleported to Gamer_X86
[11:20:18] Жожда: !goto G
[11:20:49] danilon107<STEAM_0:1:491378269> spawned model models/props_c17/metalladder001.mdl
[11:21:48] Жожда was killed by npc_fastzombie
[11:22:00] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_pistol
[11:22:00] Antondobrikof<STEAM_0:1:510497113> spawned sent item_ammo_pistol
[11:22:57] Жожда: -
[11:23:08] Жожда: не наносит
[11:23:33] Жожда killed Titanovsky using player
[11:23:35] Antondobrikof: а где эссенсия а ж убил
[11:23:37] Жожда killed Antondobrikof using player
[11:23:42] Жожда: оу май
[11:23:55] Gamer_X86: !goto Titanovsky
[11:23:59] Gamer_X86: !goto Al
[11:24:11] Antondobrikof killed Жожда using crossbow_bolt
[11:24:24] Жожда killed Antondobrikof using player
[11:24:28] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_junk/wood_pallet001a.mdl
[11:24:33] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_junk/wood_pallet001a.mdl
[11:24:34] Antondobrikof: жожда пидр
[11:24:40] Жожда: АНТОН ХУЙ
[11:24:41] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_junk/wood_pallet001a.mdl
[11:24:48] Antondobrikof: завали ебало
[11:24:56] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_debris/wood_board01a.mdl
[11:25:04] Antondobrikof killed Жожда using player
[11:25:10] Жожда: та блять он 1 начал бычить
[11:25:11] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_debris/wood_board01a.mdl
[11:25:12] Antondobrikof killed Titanovsky using player
[11:25:22] Жожда: [antondobrikof] жожда пидр
[11:25:36] Titanovsky was killed by npc_antlionguard
[11:26:05] Жожда: я ему еьальник могу заткунуть если будет бычить
[11:26:24] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:25] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:25] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:25] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:29] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:29] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:29] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:29] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:29] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:29] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:29] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:26:31] Titanovsky was killed by npc_antlionguard
[11:26:31] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_lab/dogobject_wood_crate001a_damagedmax.mdl
[11:26:42] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_junk/wood_crate001a_damaged.mdl
[11:26:48] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_junk/wood_crate001a_damaged.mdl
[11:26:52] Жожда: сделай чтоб он призывал муравьев
[11:26:54] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_junk/wood_crate001a_damagedmax.mdl
[11:26:59] Жожда: спс
[11:27:02] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_lab/dogobject_wood_crate001a_damagedmax.mdl
[11:27:10] Жожда: сиси 17?
[11:27:11] Titanovsky was killed by npc_antlionguard
[11:27:15] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_junk/wood_crate001a_damaged.mdl
[11:27:21] Gamer_X86<STEAM_0:1:425625503> spawned model models/props_debris/wood_board06a.mdl
[11:27:41] Жожда killed Antondobrikof using player
[11:28:32] Жожда: !goto Ge
[11:28:35] Жожда: !goto ga
[11:28:42] Жожда teleported to Gamer_X86
[11:28:42] Жожда: !goto Gamer_X86
[11:29:04] Gamer_X86<STEAM_0:1:425625503> spawned effect models/effects/vol_light128x384.mdl
[11:29:11] Gamer_X86<STEAM_0:1:425625503> spawned effect models/effects/vol_light128x128.mdl
[11:29:38] Client "Подрыв Жопы (RU)" connected.
[11:29:38] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:39] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:39] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:43] Жожда: я не нажимал
[11:29:58] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:59] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:59] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:59] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:59] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:59] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:29:59] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:11] Dropped "Gamer_X86" from server<STEAM_0:1:425625503>
[11:30:19] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:20] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:20] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:20] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:20] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:35] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:36] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:36] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:36] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:36] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:30:46] Antondobrikof<STEAM_0:1:510497113> spawned vehicle models/buggy.mdl
[11:31:16] Жожда<STEAM_0:1:459363124> spawned sent item_battery
[11:31:18] Жожда<STEAM_0:1:459363124> spawned sent item_battery
[11:31:18] Жожда<STEAM_0:1:459363124> spawned sent item_battery
[11:31:18] Жожда<STEAM_0:1:459363124> spawned sent item_battery
[11:31:18] Жожда<STEAM_0:1:459363124> spawned sent item_battery
[11:31:19] Жожда<STEAM_0:1:459363124> spawned sent item_battery
[11:31:20] Жожда<STEAM_0:1:459363124> spawned sent item_battery
[11:31:25] Жожда<STEAM_0:1:459363124> spawned sent item_suit
[11:31:42] Жожда<STEAM_0:1:459363124> spawned sent item_rpg_round
[11:31:57] danilon107 suicided!
[11:32:07] Жожда<STEAM_0:1:459363124> spawned sent amb_npc_raid_1
[11:32:22] Жожда: !noclip
[11:32:35] Жожда: !noclip
[11:32:43] Жожда: ВНИМАНИЕ БОССС!
[11:32:48] danilon107 suicided!
[11:33:19] Жожда<STEAM_0:1:459363124> spawned vehicle models/blu/hatchback/pw_hatchback.mdl
